,vote_average,revenue
19048,6.5,0.0
19049,5.0,161001698.0
19050,6.8,4007792.0
19051,6.4,746921274.0
19052,2.3,0.0
19053,5.0,0.0
19054,4.9,0.0
19055,7.2,0.0
19056,6.4,0.0
19057,6.6,623528.0
19058,6.5,3200000.0
19059,6.1,0.0
19060,6.6,0.0
19061,6.2,0.0
19062,6.1,0.0
19063,6.7,0.0
19064,5.9,0.0
19065,8.0,0.0
19066,6.2,0.0
19067,6.8,0.0
19068,6.7,0.0
19069,6.4,0.0
19070,6.1,0.0
19071,6.7,538983207.0
19072,5.9,0.0
19073,7.7,0.0
19074,0.0,0.0
19075,5.3,0.0
19076,6.4,0.0
19077,4.9,0.0
19078,5.0,8303261.0
19079,5.8,79700000.0
19080,5.6,73244881.0
19081,6.0,0.0
19082,5.5,112265139.0
19083,6.0,0.0
19084,5.3,0.0
19085,7.9,0.0
19086,5.9,1163967.0
19087,7.0,0.0
19088,4.8,0.0
19089,5.7,0.0
19090,5.1,0.0
19091,7.2,0.0
19092,7.3,0.0
19093,6.4,0.0
19094,6.4,9622846.0
19095,6.6,0.0
19096,5.3,0.0
19097,5.6,0.0
19098,0.0,0.0
19099,6.0,59418613.0
19100,6.3,9636289.0
19101,8.0,0.0
19102,7.4,0.0
19103,4.8,0.0
19104,5.4,0.0
19105,7.0,0.0
19106,7.2,0.0
19107,7.2,0.0
19108,6.2,0.0
19109,6.3,549368315.0
19110,6.1,0.0
19111,6.3,0.0
19112,6.1,167221571.0
19113,6.0,0.0
19114,6.7,0.0
19115,6.7,0.0
19116,5.3,0.0
19117,7.0,0.0
19118,8.0,0.0
19119,5.4,0.0
19120,4.0,0.0
19121,5.5,8784318.0
19122,6.0,0.0
19123,0.0,0.0
19124,6.6,0.0
19125,7.3,0.0
19126,7.0,0.0
19127,5.0,0.0
19128,5.6,0.0
19129,6.5,752215857.0
19130,9.0,0.0
19131,6.8,0.0
19132,8.6,0.0
19133,6.9,0.0
19134,6.7,0.0
19135,6.9,0.0
19136,6.6,0.0
19137,4.9,0.0
19138,5.8,0.0
19139,6.2,877244782.0
19140,6.8,21107746.0
19141,4.5,0.0
19142,5.0,0.0
19143,5.5,0.0
19144,6.6,12434778.0
19145,7.5,0.0
19146,4.5,0.0
19147,6.7,0.0
19148,6.2,0.0
19149,5.0,0.0
19150,0.0,0.0
19151,6.2,82966152.0
19152,6.2,0.0
19153,6.5,0.0
19154,4.4,0.0
19155,4.0,0.0
19156,5.0,0.0
19157,5.4,0.0
19158,5.3,0.0
19159,0.0,0.0
19160,4.5,330048.0
19161,10.0,0.0
19162,6.5,0.0
19163,3.6,0.0
19164,6.2,0.0
19165,6.3,0.0
19166,5.1,0.0
19167,3.7,0.0
19168,6.5,0.0
19169,7.8,0.0
19170,5.7,0.0
19171,4.7,0.0
19172,5.8,0.0
19173,6.4,0.0
19174,2.5,0.0
19175,5.7,0.0
19176,6.5,0.0
19177,3.7,0.0
19178,5.0,0.0
19179,5.8,0.0
19180,5.3,68267862.0
19181,6.0,0.0
19182,6.8,0.0
19183,6.0,0.0
19184,0.0,0.0
19185,5.6,0.0
19186,5.4,1653792.0
19187,5.0,0.0
19188,2.8,0.0
19189,5.0,0.0
19190,7.5,0.0
19191,6.6,0.0
19192,6.1,0.0
19193,5.5,0.0
19194,6.4,3665069.0
19195,2.0,0.0
19196,7.0,0.0
19197,6.5,0.0
19198,6.2,0.0
19199,5.0,0.0
19200,5.9,0.0
19201,7.3,0.0
19202,0.0,0.0
19203,8.5,0.0
19204,4.0,0.0
19205,6.7,0.0
19206,4.7,0.0
19207,5.8,540152.0
19208,6.3,0.0
19209,8.0,0.0
19210,6.0,0.0
19211,8.8,0.0
19212,6.3,0.0
19213,5.6,0.0
19214,5.9,0.0
19215,7.1,0.0
19216,7.5,0.0
19217,7.0,9128263.0
19218,5.8,198802074.0
19219,5.9,0.0
19220,4.9,0.0
19221,4.6,0.0
19222,5.4,0.0
19223,5.2,0.0
19224,4.8,0.0
19225,6.4,0.0
19226,7.0,7034007.0
19227,7.0,0.0
19228,5.1,0.0
19229,6.0,0.0
19230,6.5,0.0
19231,6.9,0.0
19232,6.7,0.0
19233,5.5,0.0
19234,4.7,0.0
19235,6.8,0.0
19236,7.7,0.0
19237,4.3,0.0
19238,9.6,0.0
19239,5.4,0.0
19240,4.1,0.0
19241,6.1,0.0
19242,7.0,0.0
19243,6.2,0.0
19244,5.0,0.0
19245,7.3,0.0
19246,5.1,0.0
19247,5.0,0.0
19248,4.6,0.0
19249,5.4,0.0
19250,1.3,0.0
19251,6.1,0.0
19252,6.8,0.0
19253,5.1,0.0
19254,3.3,0.0
19255,7.5,0.0
19256,5.0,0.0
19257,3.9,0.0
19258,5.1,1378.0
19259,6.3,0.0
19260,3.6,0.0
19261,6.9,1108561013.0
19262,7.5,0.0
19263,6.5,0.0
19264,0.0,0.0
19265,6.6,0.0
19266,6.5,0.0
19267,2.7,0.0
19268,5.6,104907746.0
19269,6.0,0.0
19270,5.3,0.0
19271,5.8,114281051.0
19272,5.9,0.0
19273,4.9,0.0
19274,4.4,0.0
19275,3.9,0.0
19276,7.1,714544.0
19277,6.4,0.0
19278,4.1,0.0
19279,0.0,0.0
19280,6.3,0.0
19281,6.8,0.0
19282,0.0,0.0
19283,6.3,0.0
19284,6.1,0.0
19285,3.7,0.0
19286,6.3,0.0
19287,5.1,0.0
19288,7.2,0.0
19289,7.8,0.0
19290,7.0,0.0
19291,6.8,0.0
19292,7.5,0.0
19293,5.0,0.0
19294,5.9,0.0
19295,4.9,0.0
19296,4.7,0.0
19297,5.0,0.0
19298,7.7,0.0
19299,6.8,0.0
19300,8.6,0.0
19301,6.7,0.0
19302,5.0,0.0
19303,6.0,0.0
19304,7.3,0.0
19305,0.0,0.0
19306,4.4,0.0
19307,6.7,107139399.0
19308,6.0,77112176.0
19309,7.8,0.0
19310,9.5,0.0
19311,6.0,0.0
19312,7.0,0.0
19313,1.3,0.0
19314,6.4,0.0
19315,0.0,0.0
19316,6.7,49000000.0
19317,7.2,0.0
19318,5.4,0.0
19319,6.4,3094813.0
19320,0.0,0.0
19321,6.8,0.0
19322,6.6,0.0
19323,5.5,14400000.0
19324,4.9,0.0
19325,6.5,0.0
19326,4.9,0.0
19327,6.6,0.0
19328,5.5,0.0
19329,5.3,0.0
19330,5.5,0.0
19331,7.0,0.0
19332,7.1,0.0
19333,5.9,0.0
19334,6.2,31083599.0
19335,7.5,0.0
19336,7.9,0.0
19337,4.1,0.0
19338,7.0,0.0
19339,6.6,51854875.0
19340,6.8,53676580.0
19341,7.3,0.0
19342,4.1,8493728.0
19343,6.5,0.0
19344,5.1,3010.0
19345,7.2,0.0
19346,6.6,0.0
19347,7.6,0.0
19348,7.1,0.0
19349,5.2,0.0
19350,5.0,0.0
19351,6.0,0.0
19352,8.0,0.0
19353,7.9,0.0
19354,5.8,85446075.0
19355,5.5,0.0
19356,4.7,0.0
19357,7.1,48531470.0
19358,0.0,0.0
19359,4.5,9627492.0
19360,7.0,0.0
19361,7.2,0.0
19362,0.0,0.0
19363,7.2,0.0
19364,5.2,0.0
19365,9.3,0.0
19366,0.0,0.0
19367,4.4,0.0
19368,7.0,0.0
19369,6.1,0.0
19370,5.4,0.0
19371,0.0,0.0
19372,6.0,0.0
19373,0.0,0.0
19374,4.1,0.0
19375,7.6,0.0
19376,5.3,11947954.0
19377,6.4,13231461.0
19378,6.8,0.0
19379,5.7,0.0
19380,6.1,0.0
19381,6.0,0.0
19382,4.6,0.0
19383,5.0,0.0
19384,7.3,115350426.0
19385,4.8,16863583.0
19386,5.7,0.0
19387,7.3,0.0
19388,4.6,0.0
19389,5.4,0.0
19390,4.0,0.0
19391,5.0,0.0
19392,8.0,0.0
19393,5.9,0.0
19394,6.6,47042000.0
19395,6.3,319285.0
19396,6.4,306.0
19397,5.5,58058367.0
19398,5.3,0.0
19399,4.3,8890685.0
19400,4.0,0.0
19401,5.0,0.0
19402,6.2,0.0
19403,6.3,0.0
19404,8.0,0.0
19405,7.1,0.0
19406,7.8,0.0
19407,5.0,0.0
19408,6.8,3325038.0
19409,7.6,0.0
19410,7.0,0.0
19411,7.1,181107.0
19412,4.3,0.0
19413,3.8,0.0
19414,5.0,0.0
19415,6.7,0.0
19416,6.2,0.0
19417,5.0,0.0
19418,5.6,240159255.0
19419,6.6,0.0
19420,4.1,0.0
19421,5.7,1663931.0
19422,7.0,0.0
19423,6.3,0.0
19424,5.5,0.0
19425,5.3,0.0
19426,5.3,0.0
19427,6.4,0.0
19428,4.8,252603.0
19429,7.0,28258060.0
19430,6.0,0.0
19431,6.0,0.0
19432,6.6,41037742.0
19433,0.0,0.0
19434,5.2,0.0
19435,6.1,35485056.0
19436,5.8,0.0
19437,5.1,0.0
19438,5.3,3006000.0
19439,6.5,0.0
19440,6.8,0.0
19441,5.3,0.0
19442,6.3,0.0
19443,6.2,0.0
19444,7.0,0.0
19445,5.8,0.0
19446,4.6,0.0
19447,4.8,0.0
19448,6.0,0.0
19449,0.0,0.0
19450,5.6,0.0
19451,6.5,0.0
19452,5.5,0.0
19453,5.9,0.0
19454,4.5,0.0
19455,7.2,48126384.0
19456,0.0,0.0
19457,5.8,100345.0
19458,5.6,0.0
19459,4.6,0.0
19460,7.7,33400000.0
19461,7.9,16800000.0
19462,7.0,641100.0
19463,6.6,0.0
19464,6.5,0.0
19465,6.8,0.0
19466,5.5,23859.0
19467,7.1,1620436.0
19468,5.8,24637469.0
19469,0.0,0.0
19470,6.1,790421.0
19471,6.0,13551174.0
19472,4.5,0.0
19473,6.1,376141306.0
19474,5.4,1353868.0
19475,8.0,0.0
19476,7.5,0.0
19477,6.3,0.0
19478,6.3,0.0
19479,5.5,0.0
19480,6.9,0.0
19481,8.0,0.0
19482,0.0,0.0
19483,10.0,0.0
19484,7.8,0.0
19485,5.9,0.0
19486,7.2,7594693.0
19487,5.6,44287131.0
19488,5.0,0.0
19489,2.2,0.0
19490,3.5,0.0
19491,6.0,0.0
19492,0.0,0.0
19493,7.0,0.0
19494,5.9,0.0
19495,4.6,33400000.0
19496,6.0,0.0
19497,5.8,0.0
19498,7.0,0.0
19499,7.1,0.0
19500,6.2,0.0
19501,0.0,0.0
19502,5.7,0.0
19503,5.0,0.0
19504,5.7,0.0
19505,7.7,12250.0
19506,7.0,102388.0
19507,5.5,0.0
19508,5.2,1120000.0
19509,5.8,0.0
19510,6.4,0.0
19511,7.0,0.0
19512,6.6,0.0
19513,7.5,0.0
19514,6.8,288312.0
19515,5.4,0.0
19516,6.0,0.0
19517,3.3,0.0
19518,7.1,25762027.0
19519,5.0,0.0
19520,6.0,0.0
19521,7.2,0.0
19522,5.3,0.0
19523,5.8,0.0
19524,5.7,0.0
19525,6.4,0.0
19526,3.6,0.0
19527,5.8,4534.0
19528,3.7,0.0
19529,7.0,0.0
19530,6.5,32726956.0
19531,0.0,0.0
19532,6.6,0.0
19533,6.2,0.0
19534,6.0,0.0
19535,6.0,0.0
19536,7.0,0.0
19537,0.0,0.0
19538,5.0,0.0
19539,6.0,0.0
19540,0.0,0.0
19541,0.0,0.0
19542,0.0,0.0
19543,6.3,0.0
19544,7.4,0.0
19545,8.0,0.0
19546,6.3,0.0
19547,4.3,0.0
19548,0.0,0.0
19549,6.0,0.0
19550,9.5,0.0
19551,5.2,0.0
19552,5.8,0.0
19553,0.0,0.0
19554,2.0,0.0
19555,7.5,0.0
19556,6.6,35287788.0
19557,7.0,0.0
19558,6.8,0.0
19559,6.1,0.0
19560,6.8,0.0
19561,6.8,77712439.0
19562,9.0,0.0
19563,0.0,0.0
19564,8.9,0.0
19565,7.4,0.0
19566,6.7,0.0
19567,5.2,0.0
19568,5.8,0.0
19569,6.8,358375603.0
19570,6.8,0.0
19571,7.1,0.0
19572,5.9,0.0
19573,5.0,0.0
19574,0.0,0.0
19575,0.0,0.0
19576,0.0,0.0
19577,6.2,0.0
19578,6.3,0.0
19579,6.4,0.0
19580,6.1,0.0
19581,5.9,715.0
19582,5.0,0.0
19583,6.8,0.0
19584,6.1,0.0
19585,3.3,0.0
19586,5.4,0.0
19587,4.1,0.0
19588,9.3,0.0
19589,7.3,0.0
19590,7.1,232324128.0
19591,6.7,19422261.0
19592,5.0,24995.0
19593,5.8,175706.0
19594,5.4,0.0
19595,5.9,0.0
19596,6.1,327345.0
19597,3.6,0.0
19598,0.0,0.0
19599,6.2,0.0
19600,0.0,0.0
19601,6.5,0.0
19602,3.7,0.0
19603,5.3,0.0
19604,5.8,0.0
19605,5.3,0.0
19606,7.5,0.0
19607,7.6,0.0
19608,6.8,0.0
19609,5.7,0.0
19610,7.4,0.0
19611,6.8,0.0
19612,0.0,0.0
19613,6.7,0.0
19614,4.8,13521829.0
19615,7.0,0.0
19616,5.2,0.0
19617,4.8,0.0
19618,6.0,0.0
19619,6.5,0.0
19620,3.8,0.0
19621,5.0,0.0
19622,5.0,0.0
19623,7.6,0.0
19624,7.3,0.0
19625,7.0,0.0
19626,0.0,0.0
19627,5.0,0.0
19628,0.0,0.0
19629,6.2,0.0
19630,6.2,0.0
19631,5.3,0.0
19632,6.5,0.0
19633,4.4,0.0
19634,7.5,0.0
19635,4.9,10158000.0
19636,0.0,0.0
19637,7.0,4100000.0
19638,3.9,0.0
19639,6.9,0.0
19640,5.3,0.0
19641,4.9,0.0
19642,5.5,0.0
19643,6.0,0.0
19644,7.5,0.0
19645,0.0,0.0
19646,0.0,0.0
19647,5.2,3777141.0
19648,7.8,0.0
19649,6.9,0.0
19650,5.1,0.0
19651,5.7,0.0
19652,6.8,0.0
19653,5.2,142817992.0
19654,5.3,0.0
19655,4.6,10530000.0
19656,5.7,0.0
19657,5.6,0.0
19658,5.0,0.0
19659,4.4,0.0
19660,5.0,0.0
19661,5.1,0.0
19662,5.9,0.0
19663,6.1,0.0
19664,3.0,0.0
19665,6.3,0.0
19666,5.6,0.0
19667,5.1,30353232.0
19668,6.8,0.0
19669,6.6,130482868.0
19670,6.0,0.0
19671,8.5,0.0
19672,7.0,0.0
19673,5.8,0.0
19674,8.0,0.0
19675,7.2,0.0
19676,5.2,0.0
19677,5.8,0.0
19678,6.5,0.0
19679,7.4,0.0
19680,6.0,0.0
19681,5.1,52302796.0
19682,6.5,0.0
19683,2.0,0.0
19684,5.0,0.0
19685,3.7,0.0
19686,6.8,0.0
19687,6.7,352810.0
19688,6.3,0.0
19689,6.0,0.0
19690,4.8,0.0
19691,8.0,0.0
19692,8.0,0.0
19693,6.6,0.0
19694,5.0,0.0
19695,7.2,0.0
19696,6.2,148671.0
19697,7.5,0.0
19698,7.0,0.0
19699,6.3,0.0
19700,6.0,73100172.0
19701,0.0,0.0
19702,0.0,0.0
19703,0.0,0.0
19704,6.3,0.0
19705,5.5,0.0
19706,5.8,0.0
19707,5.8,37930465.0
19708,7.4,0.0
19709,6.9,0.0
19710,6.6,9138338.0
19711,0.0,0.0
19712,9.0,0.0
19713,0.0,0.0
19714,7.0,0.0
19715,6.1,0.0
19716,4.8,0.0
19717,5.3,0.0
19718,5.0,0.0
19719,5.5,0.0
19720,4.5,0.0
19721,5.2,0.0
19722,6.3,376597.0
19723,6.1,0.0
19724,5.1,44852.0
19725,5.0,0.0
19726,7.1,471222889.0
19727,5.3,946461.0
19728,4.7,0.0
19729,,
19730,,
19731,7.0,205738714.0
19732,6.5,161772375.0
19733,7.8,0.0
19734,6.5,68929150.0
19735,7.2,609016565.0
19736,5.4,0.0
19737,4.8,0.0
19738,8.0,0.0
19739,5.2,15608545.0
19740,6.5,0.0
19741,0.0,0.0
19742,5.9,0.0
19743,6.1,0.0
19744,5.4,0.0
19745,4.0,0.0
19746,4.3,0.0
19747,3.0,0.0
19748,7.6,0.0
19749,5.8,5310554.0
19750,5.5,30668.0
19751,5.5,0.0
19752,5.3,0.0
19753,6.2,0.0
19754,6.3,0.0
19755,4.0,0.0
19756,0.0,0.0
19757,5.9,0.0
19758,4.3,0.0
19759,6.6,1562546.0
19760,6.8,0.0
19761,6.0,3358.0
19762,0.0,0.0
19763,4.4,0.0
19764,5.0,0.0
19765,3.0,0.0
19766,6.9,3759582.0
19767,7.2,0.0
19768,7.3,0.0
19769,6.3,0.0
19770,3.8,0.0
19771,5.1,2106557.0
19772,7.5,29844753.0
19773,9.0,0.0
19774,7.4,0.0
19775,7.5,0.0
19776,6.7,0.0
19777,6.6,0.0
19778,6.9,0.0
19779,5.3,0.0
19780,6.4,0.0
19781,1.4,0.0
19782,6.0,0.0
19783,5.2,0.0
19784,5.8,0.0
19785,6.0,0.0
19786,5.1,0.0
19787,6.0,0.0
19788,5.8,0.0
19789,3.9,0.0
19790,5.0,0.0
19791,7.4,0.0
19792,7.7,0.0
19793,5.4,0.0
19794,7.8,0.0
19795,5.5,31649.0
19796,5.8,0.0
19797,7.0,0.0
19798,7.1,0.0
19799,6.7,275293450.0
19800,3.9,0.0
19801,0.0,0.0
19802,5.1,0.0
19803,4.6,0.0
19804,5.0,0.0
19805,3.0,0.0
19806,4.9,0.0
19807,6.3,0.0
19808,0.0,0.0
19809,4.8,3838.0
19810,6.9,0.0
19811,7.4,0.0
19812,7.1,0.0
19813,4.9,0.0
19814,6.1,829000000.0
19815,6.5,0.0
19816,7.0,0.0
19817,6.2,0.0
19818,5.8,0.0
19819,7.6,0.0
19820,5.3,0.0
19821,5.7,201146.0
19822,5.5,0.0
19823,5.3,44806783.0
19824,6.9,0.0
19825,7.1,306941670.0
19826,4.0,0.0
19827,7.1,0.0
19828,7.1,0.0
19829,7.9,0.0
19830,5.0,0.0
19831,0.0,0.0
19832,6.9,0.0
19833,6.5,0.0
19834,5.9,0.0
19835,5.7,0.0
19836,6.9,0.0
19837,6.5,0.0
19838,6.2,0.0
19839,3.9,0.0
19840,2.0,0.0
19841,5.6,66351.0
19842,7.2,0.0
19843,4.3,0.0
19844,0.0,0.0
19845,0.0,0.0
19846,0.0,0.0
19847,6.8,0.0
19848,6.6,0.0
19849,0.0,0.0
19850,0.0,0.0
19851,0.0,0.0
19852,6.0,0.0
19853,0.0,0.0
19854,0.0,0.0
19855,5.7,0.0
19856,5.0,0.0
19857,4.9,0.0
19858,6.1,89237.0
19859,2.9,0.0
19860,4.7,0.0
19861,6.4,0.0
19862,6.7,140470746.0
19863,0.0,0.0
19864,6.6,0.0
19865,3.0,0.0
19866,6.0,0.0
19867,6.5,0.0
19868,0.0,0.0
19869,4.3,0.0
19870,4.0,0.0
19871,5.6,0.0
19872,5.7,0.0
19873,6.8,0.0
19874,0.0,0.0
19875,0.0,0.0
19876,0.0,0.0
19877,0.0,0.0
19878,0.0,0.0
19879,0.0,0.0
19880,0.0,0.0
19881,4.6,0.0
19882,6.6,0.0
19883,5.9,0.0
19884,6.0,0.0
19885,4.9,0.0
19886,5.3,0.0
19887,0.0,0.0
19888,4.8,0.0
19889,5.2,0.0
19890,0.0,0.0
19891,5.4,0.0
19892,5.4,0.0
19893,5.9,0.0
19894,5.0,0.0
19895,6.9,0.0
19896,7.4,0.0
19897,6.5,0.0
19898,4.3,0.0
19899,6.8,0.0
19900,6.0,0.0
19901,8.0,0.0
19902,5.9,0.0
19903,7.0,0.0
19904,6.8,0.0
19905,6.7,0.0
19906,6.8,0.0
19907,6.8,0.0
19908,5.5,0.0
19909,6.1,0.0
19910,0.0,0.0
19911,4.0,0.0
19912,6.0,0.0
19913,5.0,0.0
19914,0.0,0.0
19915,10.0,0.0
19916,5.3,0.0
19917,6.2,0.0
19918,4.1,0.0
19919,4.8,0.0
19920,5.6,0.0
19921,6.5,0.0
19922,5.0,0.0
19923,5.4,0.0
19924,5.7,539896.0
19925,6.4,455815.0
19926,5.0,0.0
19927,5.8,0.0
19928,6.3,23570541.0
19929,6.6,0.0
19930,5.6,0.0
19931,7.1,0.0
19932,5.9,0.0
19933,7.0,0.0
19934,4.0,0.0
19935,7.6,0.0
19936,7.3,0.0
19937,6.5,0.0
19938,7.7,0.0
19939,6.0,0.0
19940,5.0,0.0
19941,0.0,0.0
19942,0.0,0.0
19943,6.2,0.0
19944,6.3,0.0
19945,6.3,0.0
19946,6.7,0.0
19947,6.9,11.0
19948,6.6,0.0
19949,6.4,0.0
19950,0.0,0.0
19951,6.9,0.0
19952,6.0,0.0
19953,6.6,0.0
19954,7.5,0.0
19955,0.0,0.0
19956,5.0,108348.0
19957,4.4,0.0
19958,7.2,16157801.0
19959,6.2,3554460.0
19960,0.0,0.0
19961,4.7,0.0
19962,6.8,0.0
19963,5.0,0.0
19964,0.0,0.0
19965,5.7,0.0
19966,7.3,4129250.0
19967,6.9,0.0
19968,9.0,0.0
19969,3.3,0.0
19970,7.0,0.0
19971,7.0,1021103568.0
19972,0.0,0.0
19973,0.0,0.0
19974,0.0,0.0
19975,5.7,0.0
19976,5.6,0.0
19977,5.9,8096542.0
19978,6.8,0.0
19979,6.5,0.0
19980,5.3,8887603.0
19981,4.9,1576687.0
19982,5.6,0.0
19983,6.3,0.0
19984,5.6,1832541.0
19985,5.8,0.0
19986,5.8,0.0
19987,5.7,0.0
19988,6.2,0.0
19989,6.0,0.0
19990,4.8,0.0
19991,5.8,0.0
19992,4.9,0.0
19993,5.7,0.0
19994,6.7,0.0
19995,6.3,0.0
19996,6.0,0.0
19997,5.5,0.0
19998,0.0,0.0
19999,8.0,0.0
20000,6.8,116207.0
20001,0.0,0.0
20002,6.1,0.0
20003,4.0,0.0
20004,5.0,0.0
20005,4.3,0.0
20006,7.2,2804874.0
20007,6.7,0.0
20008,6.7,132820716.0
20009,6.4,0.0
20010,5.0,0.0
20011,7.4,1328467.0
20012,5.7,0.0
20013,6.9,0.0
20014,5.1,0.0
20015,7.2,0.0
20016,5.0,0.0
20017,4.3,0.0
20018,7.3,0.0
20019,5.0,0.0
20020,5.8,0.0
20021,5.6,4636169.0
20022,6.4,116980662.0
20023,3.6,0.0
20024,6.4,0.0
20025,0.0,0.0
20026,5.7,0.0
20027,6.7,0.0
20028,6.4,0.0
20029,6.0,0.0
20030,5.1,0.0
20031,5.8,0.0
20032,7.5,0.0
20033,6.3,0.0
20034,4.2,0.0
20035,5.7,0.0
20036,5.6,0.0
20037,6.1,0.0
20038,5.9,0.0
20039,5.9,0.0
20040,5.7,0.0
20041,4.0,0.0
20042,5.4,0.0
20043,7.0,0.0
20044,3.5,0.0
20045,7.8,0.0
20046,7.0,0.0
20047,5.4,41863726.0
20048,5.1,0.0
20049,6.1,0.0
20050,6.3,218340595.0
20051,7.8,425368238.0
20052,5.6,88058786.0
20053,6.0,0.0
20054,7.2,0.0
20055,6.0,0.0
20056,6.1,0.0
20057,7.7,0.0
20058,5.7,0.0
20059,6.1,34153101.0
20060,7.0,180274123.0
20061,4.3,0.0
20062,7.2,441809770.0
20063,5.3,0.0
20064,6.3,0.0
20065,8.0,0.0
20066,6.2,22930.0
20067,6.5,0.0
20068,3.5,0.0
20069,6.1,0.0
20070,4.4,0.0
20071,6.9,0.0
20072,5.4,610792.0
20073,6.4,59520298.0
20074,4.8,14567.0
20075,5.1,0.0
20076,6.0,0.0
20077,7.4,0.0
20078,6.7,0.0
20079,6.3,0.0
20080,5.2,0.0
20081,5.3,0.0
20082,6.6,0.0
20083,5.2,0.0
20084,4.0,0.0
20085,6.6,0.0
20086,5.6,0.0
20087,7.3,0.0
20088,5.0,0.0
20089,7.0,0.0
20090,5.8,0.0
20091,7.1,0.0
20092,5.8,0.0
20093,5.5,0.0
20094,0.0,0.0
20095,4.8,0.0
20096,5.8,0.0
20097,4.3,0.0
20098,4.0,0.0
20099,4.1,0.0
20100,5.4,0.0
20101,6.8,0.0
20102,6.3,0.0
20103,0.0,0.0
20104,4.1,0.0
20105,6.9,0.0
20106,4.2,0.0
20107,5.0,0.0
20108,7.1,0.0
20109,6.2,0.0
20110,5.8,0.0
20111,6.1,18144030.0
20112,4.4,0.0
20113,5.4,0.0
20114,6.2,0.0
20115,3.4,0.0
20116,5.0,0.0
20117,6.0,0.0
20118,5.4,0.0
20119,6.5,0.0
20120,6.3,0.0
20121,5.8,119772232.0
20122,5.6,0.0
20123,6.6,0.0
20124,6.3,0.0
20125,6.1,0.0
20126,7.2,7732325.0
20127,5.6,0.0
20128,2.0,0.0
20129,7.0,0.0
20130,0.0,0.0
20131,5.5,0.0
20132,6.8,273747.0
20133,5.9,6842058.0
20134,0.0,0.0
20135,4.9,0.0
20136,4.3,0.0
20137,0.0,0.0
20138,5.0,0.0
20139,7.1,0.0
20140,5.9,0.0
20141,7.2,0.0
20142,4.8,0.0
20143,5.5,0.0
20144,5.3,0.0
20145,8.4,0.0
20146,6.3,0.0
20147,7.0,0.0
20148,4.7,0.0
20149,5.9,0.0
20150,4.8,0.0
20151,7.2,61700000.0
20152,6.7,0.0
20153,5.9,0.0
20154,3.5,0.0
20155,4.8,0.0
20156,6.5,0.0
20157,5.6,0.0
20158,0.0,0.0
20159,0.0,0.0
20160,0.0,0.0
20161,6.0,0.0
20162,6.6,0.0
20163,6.0,8138788.0
20164,5.6,0.0
20165,5.5,0.0
20166,0.0,0.0
20167,7.0,0.0
20168,6.7,0.0
20169,5.9,0.0
20170,0.0,0.0
20171,6.1,0.0
20172,5.7,0.0
20173,7.5,0.0
20174,4.9,0.0
20175,4.1,0.0
20176,8.0,0.0
20177,5.7,6294161.0
20178,7.3,11620000.0
20179,7.0,0.0
20180,6.3,0.0
20181,7.5,0.0
20182,6.8,0.0
20183,6.4,0.0
20184,6.1,0.0
20185,5.9,0.0
20186,4.8,0.0
20187,6.1,0.0
20188,0.0,0.0
20189,0.0,0.0
20190,6.0,0.0
20191,6.0,18.0
20192,5.2,0.0
20193,5.3,5750.0
20194,7.0,0.0
20195,5.5,0.0
20196,3.8,0.0
20197,5.3,0.0
20198,6.3,0.0
20199,6.0,0.0
20200,6.2,0.0
20201,0.0,0.0
20202,6.5,0.0
20203,5.3,47241945.0
20204,4.3,0.0
20205,4.5,0.0
20206,6.2,105200903.0
20207,5.1,0.0
20208,5.0,0.0
20209,10.0,0.0
20210,5.3,0.0
20211,3.3,0.0
20212,5.9,19633027.0
20213,4.0,0.0
20214,5.2,2521.0
20215,5.9,0.0
20216,6.4,1969193.0
20217,6.8,0.0
20218,4.1,0.0
20219,3.0,0.0
20220,5.0,0.0
20221,7.8,0.0
20222,4.2,0.0
20223,5.4,60141683.0
20224,5.7,0.0
20225,4.0,0.0
20226,6.8,0.0
20227,5.0,0.0
20228,6.2,0.0
20229,6.3,0.0
20230,7.2,0.0
20231,7.5,0.0
20232,7.9,0.0
20233,3.9,0.0
20234,7.2,124919.0
20235,5.7,0.0
20236,5.8,0.0
20237,6.4,0.0
20238,6.5,0.0
20239,8.2,0.0
20240,6.2,0.0
20241,6.8,0.0
20242,7.6,0.0
20243,7.1,0.0
20244,3.3,0.0
20245,3.3,0.0
20246,5.2,0.0
20247,6.5,0.0
20248,6.9,0.0
20249,6.8,0.0
20250,4.1,0.0
20251,6.3,0.0
20252,6.1,0.0
20253,6.5,0.0
20254,7.0,0.0
20255,6.7,0.0
20256,8.0,0.0
20257,0.0,0.0
20258,4.8,0.0
20259,6.5,2293798.0
20260,5.3,0.0
20261,5.7,0.0
20262,6.0,146497771.0
20263,5.4,0.0
20264,6.5,444098.0
20265,0.0,0.0
20266,8.0,0.0
20267,7.4,0.0
20268,5.0,0.0
20269,4.5,0.0
20270,0.0,0.0
20271,5.0,0.0
20272,7.3,0.0
20273,5.7,19701164.0
20274,5.4,26042.0
20275,6.6,0.0
20276,6.7,0.0
20277,6.4,1005700.0
20278,1.0,0.0
20279,7.5,0.0
20280,7.3,0.0
20281,5.7,419953.0
20282,5.1,0.0
20283,6.0,0.0
20284,5.7,0.0
20285,5.0,0.0
20286,8.0,0.0
20287,4.9,0.0
20288,0.0,0.0
20289,3.8,0.0
