actor1,vote_averages,no. of entries,sum of scores,Rank (Vote average),Rank (Sum),Average Rank,Final Ranking
Andrei Popov,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Ruth Gordon,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Keiichi Noda,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Bárbara Lombardo,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Samir Khader,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Cheran,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Michael Ruppert,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Ferhan Şensoy,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Pat Tillman,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Ted Bessell,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Katie Page,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Rupert Allason,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Harry Earles,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Ezzatolah Entezami,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Bajram Severdzhan,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Johannes Silberschneider,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Lee Seung-yeon,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Aya Okamoto,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Fabrice Rodriguez,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Tomokazu Sugita,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Christine Hargreaves,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Michiyo Kogure,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Max Schreck,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Tom Fisher,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Mohan,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Bev Harris,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Leonid Bilunov,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Clara Gallo,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Bill Basch,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Yvonne Bezerra de Mello,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Lou Dobbs,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Yōko Honna,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Abiodun Oyewole,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Claude Laydu,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Marie Zielcke,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Germano Haiut,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Harry Piekema,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Mayo Suzukaze,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Julien Beramis,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Vildan Atasever,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Ashley Barnett,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Hideaki Anno,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
William Gates,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Nicolas Bedos,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Lal,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Chantal Lauby,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Eduardo Verástegui,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Reverend Billy,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
David Lee Smith,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Omkar Das Manikpuri,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Won-gyoon Choi,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Kinya Kitaoji,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Steve 'Lips' Kudlow,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Chris Cunningham,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Vince Clarke,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Catinca Untaru,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Wu Nien-Jen,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Sarah-Jane Dias,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Arisara Thongborisut,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Java,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Дэмиан Чапа,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Alexandra Borbély,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Kim Woo-bin,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Sergio Rossi,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Shaun Evans,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Corinne Marchand,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Shôtarô Hanayagi,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Silu Seppälä,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Norman Yarborough,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Yle Vianello,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
O'Shea Jackson Jr.,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Krystyna Stypułkowska,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Art Parkinson,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Hideki Gôko,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Robert Mapplethorpe,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Joanna Yew Hong Im,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Sumi Shimamoto,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Hsu Feng,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Céline Sallette,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Junko Miyazono,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Antonis Kafetzopoulos,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Roman Polanski,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Alice Krige,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Nina Simone,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Nora Gregor,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Shazada Hussein,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Yehuda Almagor,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Darsheel Safary,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Pascal Lamorisse,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Dave Johns,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Alexander Lo Rei ,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
James Wolk,7.7,1,7.7,707.0,5356.5,3031.75,1660.0
Dane DeHaan,6.5,4,26.0,4461.5,1606.5,3034.0,1714.0
Ryu Seung-ryong,6.5,4,26.0,4461.5,1606.5,3034.0,1714.0
Leticia Dolera,6.5,4,26.0,4461.5,1606.5,3034.0,1714.0
Bert Wheeler,6.5,4,26.0,4461.5,1606.5,3034.0,1714.0
Russell Brand,6.5,4,26.0,4461.5,1606.5,3034.0,1714.0
Ajith Kumar,6.229411764705882,17,105.9,5821.0,249.0,3035.0,1717.0
Frank Welker,6.249999999999999,16,99.99999999999999,5793.0,278.0,3035.5,1718.0
Delphine Seyrig,6.3428571428571425,7,44.4,5238.5,841.0,3039.75,1719.0
Woody Harrelson,6.237499999999999,16,99.79999999999998,5802.0,279.0,3040.5,1720.0
Edmund Purdom,6.8500000000000005,2,13.700000000000001,2946.0,3139.5,3042.75,1721.0
Gerard Butler,6.21764705882353,17,105.70000000000002,5839.0,252.0,3045.5,1722.0
Klaus Kinski,6.211764705882352,17,105.59999999999998,5848.0,253.0,3050.5,1723.0
Lambert Wilson,6.328571428571429,7,44.300000000000004,5263.0,842.5,3052.75,1724.0
Kelly Sheridan,6.200000000000001,17,105.40000000000002,5852.5,254.0,3053.25,1725.0
Eduardo Noriega,6.328571428571428,7,44.3,5264.0,845.5,3054.75,1726.0
James Nesbitt,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
Celia Johnson,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
Charles Aznavour,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
William Daniels,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
Pirkka-Pekka Petelius,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
Reginaldo Faria,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
Ben Browder,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
Edith Bouvier Beale,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
Teresa Wright,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
Frank Lammers,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
Anne-Marie Duff,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
Kichiemon Nakamura,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
Michael Fuith,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
John Laurie,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
Barack Obama,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
Elyas M’Barek,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
Adam Tønsberg,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
Henry Phillips,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
Vasiliy Shukshin,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
Frankie Howerd,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
Jón Gnarr,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
Kaneto Shiozawa,6.85,2,13.7,2959.5,3152.0,3055.75,1737.5
Brigitte Bardot,6.2749999999999995,12,75.3,5705.5,427.5,3066.5,1749.5
Emmanuelle Béart,6.314285714285715,7,44.2,5284.0,849.0,3066.5,1749.5
Alan Rickman,6.274999999999999,12,75.29999999999998,5707.0,429.0,3068.0,1751.0
Lee Jung-hyun,6.800000000000001,2,13.600000000000001,2992.0,3167.0,3079.5,1755.0
Cha In-pyo,6.800000000000001,2,13.600000000000001,2992.0,3167.0,3079.5,1755.0
Hafsia Herzi,6.800000000000001,2,13.600000000000001,2992.0,3167.0,3079.5,1755.0
Jördis Triebel,6.800000000000001,2,13.600000000000001,2992.0,3167.0,3079.5,1755.0
Dan Castellaneta,6.800000000000001,2,13.600000000000001,2992.0,3167.0,3079.5,1755.0
Gabriel Iglesias,6.800000000000001,2,13.600000000000001,2992.0,3167.0,3079.5,1755.0
Makiko Esumi,6.800000000000001,2,13.600000000000001,2992.0,3167.0,3079.5,1755.0
Patrick Stewart,6.213333333333334,15,93.2,5846.0,314.0,3080.0,1759.5
Jackie Chan,6.185915492957745,71,439.19999999999993,6158.0,2.0,3080.0,1759.5
David Niven,6.206666666666666,15,93.1,5850.0,315.5,3082.75,1761.0
Marion Cotillard,6.258333333333333,12,75.1,5736.0,431.5,3083.75,1762.0
Nina Hoss,6.383333333333334,6,38.300000000000004,5139.0,1030.0,3084.5,1763.0
Barbra Streisand,6.228571428571428,14,87.19999999999999,5822.0,351.0,3086.5,1764.0
Michelle Williams,6.383333333333333,6,38.3,5141.0,1032.5,3086.75,1766.0
Hiroshi Kamiya,6.383333333333333,6,38.3,5141.0,1032.5,3086.75,1766.0
Jakob Cedergren,6.383333333333333,6,38.3,5141.0,1032.5,3086.75,1766.0
Robin Williams,6.18095238095238,42,259.59999999999997,6166.0,21.0,3093.5,1768.0
Barbara Stanwyck,6.16666666666667,45,277.5000000000001,6187.0,14.0,3100.5,1769.0
Anne Bancroft,6.366666666666667,6,38.2,5168.0,1036.0,3102.0,1770.0
Pierre Richard,6.230769230769231,13,81.0,5819.5,387.5,3103.5,1771.5
Steve Carell,6.230769230769231,13,81.0,5819.5,387.5,3103.5,1771.5
Jeffrey Combs,6.3,8,50.4,5493.0,724.0,3108.5,1773.0
Ranveer Singh,6.4,5,32.0,4961.5,1271.5,3116.5,1775.5
Robert Cummings,6.4,5,32.0,4961.5,1271.5,3116.5,1775.5
Ulrich Tukur,6.4,5,32.0,4961.5,1271.5,3116.5,1775.5
Michel Bouquet,6.4,5,32.0,4961.5,1271.5,3116.5,1775.5
Brian Cox,6.3500000000000005,6,38.1,5192.5,1041.0,3116.75,1778.5
Koen De Bouw,6.3500000000000005,6,38.1,5192.5,1041.0,3116.75,1778.5
James Mason,6.192592592592593,27,167.20000000000002,6152.0,92.0,3122.0,1780.0
Thomas Jane,6.2250000000000005,12,74.7,5824.5,435.5,3130.0,1781.5
Mark Wahlberg,6.188461538461539,26,160.9,6155.0,105.0,3130.0,1781.5
Ryan Reynolds,6.2,16,99.2,5989.5,280.0,3134.75,1783.0
Lillian Gish,6.216666666666666,12,74.6,5842.5,437.5,3140.0,1784.0
Edoardo Leo,6.599999999999999,3,19.799999999999997,4120.5,2166.0,3143.25,1785.0
Anthony Quinn,6.199999999999998,23,142.59999999999997,6150.0,138.0,3144.0,1786.5
Audrey Tautou,6.208333333333335,12,74.50000000000001,5849.0,439.0,3144.0,1786.5
Emile Hirsch,6.26,10,62.6,5732.5,559.0,3145.75,1788.0
Anders Matthesen,6.4750000000000005,4,25.900000000000002,4682.5,1612.5,3147.5,1790.0
Tom Green,6.4750000000000005,4,25.900000000000002,4682.5,1612.5,3147.5,1790.0
Emma Watson,6.4750000000000005,4,25.900000000000002,4682.5,1612.5,3147.5,1790.0
Sidney Poitier,6.179166666666668,24,148.30000000000004,6172.0,126.0,3149.0,1792.0
Patricia Clarkson,6.333333333333333,6,38.0,5253.5,1045.5,3149.5,1793.5
Amanda Seyfried,6.333333333333333,6,38.0,5253.5,1045.5,3149.5,1793.5
Golshifteh Farahani,6.475,4,25.9,4687.0,1618.0,3152.5,1797.0
Norma Aleandro,6.475,4,25.9,4687.0,1618.0,3152.5,1797.0
Zhou Xun,6.475,4,25.9,4687.0,1618.0,3152.5,1797.0
Tommy Lee Jones,6.182608695652175,23,142.20000000000002,6165.0,140.0,3152.5,1797.0
Veerle Baetens,6.475,4,25.9,4687.0,1618.0,3152.5,1797.0
Jane Levy,6.566666666666667,3,19.700000000000003,4140.0,2167.5,3153.75,1800.0
Doris Day,6.178260869565219,23,142.10000000000002,6173.0,141.0,3157.0,1801.0
Alessio Boni,6.566666666666666,3,19.7,4144.0,2172.0,3158.0,1804.0
Chris O'Dowd,6.566666666666666,3,19.7,4144.0,2172.0,3158.0,1804.0
Kana Hanazawa,6.566666666666666,3,19.7,4144.0,2172.0,3158.0,1804.0
Margaret Cho,6.566666666666666,3,19.7,4144.0,2172.0,3158.0,1804.0
Alfredo Landa,6.566666666666666,3,19.7,4144.0,2172.0,3158.0,1804.0
Ruud Feltkamp,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Moishe Bar Am,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Eva Santolaria,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Ivana Baquero,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Carlos Padilla,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Véronique Alain,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Li An,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Pertti Kurikka,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Chet Baker,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Tim Conner,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Yu Rong-Guang,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Kelli O'Hara,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Miho Kanno,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Mads Ole Erhardsen,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Wacław Kowalski,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Jeff Turner,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Toto Bissainthe,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
David Sandberg,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Mala Sinha,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Martine Saunier,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Joris Ivens,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Paul Bernard,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Rick Gonzalez,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Nan Yu,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Jeff Clark,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Osama Bin Laden,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Tony Benatatos,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Anais Bordier,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Giuseppe Fuda,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Olga Breeskin,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Uttam Kumar,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Arulnithi,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Nathan Rice,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Germán Alcarazu,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Vera Baranovskaya,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Mirosław Haniszewski,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Ken Swofford,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Mirosław Baka,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Leslie Bais,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Vik Muniz,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Bernard Verley,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Glória Pires,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Bootsy Collins,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Arlette Mirapeu,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Brendan Mackey,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Dani Rovira,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Andrew Bolton,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Kim Hye-ja,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Vallo Kirs,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Leszek Teleszynski,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Guillermo García,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Arliss Howard,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Gunnar Björnstrand,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Pedro Hestnes,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Kivanc Tatlitug,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Abdallah Gheith,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Eli Marienthal,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Dennis Price,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Frédéric Cerdal,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
María Ester Escobar,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Banksy,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Jane Akre,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Shûichirô Moriyama,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Bengt Nilsson,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Danny Elfman,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Jacque Fresco,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Daniel Acuff,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Alicia Vega,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Daniel Ellsberg,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Sotiria Leonardou,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Birgit Doll,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
José Saramago,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Aleksandra Gietner,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Bruce Newbold,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Yixiang Li,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Ed Wolf,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Wiley Wiggins,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Buzz Aldrin,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Bárbara Lennie,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Felix Avitia,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Sergio Hernández,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Sultan Aka,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Michalis Zeke,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Marc Velasco,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Heather Beers,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Ed Green,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Tomoya Nagase,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Pyotr Zaychenko,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Dara Ó Briain,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Sophie Renoir,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Robert Reich,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Roland Wybenga,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Gary Bond,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Luis Brandoni,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Robyn,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Carmen Argenziano,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Vladimir Samoylov,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Dennis R.D. Mascarenas,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Dian Sastrowardoyo,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
"Max Baer, Jr.",7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Robert McNamara,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Robert Crumb,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Jennifer Drake,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Emilia Clarke,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Folker Bohnet,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Robin Boissevain,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Joe Benoit,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Anne-Marie Loop,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Adrian Dunbar,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Won Bin,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Carmela Sazio,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Sensaku Shigeyama,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
James Pidgeon,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Aleksandr Antonov,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Hossein Abedini,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Sean Nelson,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Rena Owen,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Ludvík Sváb,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Junior Singo,7.6,1,7.6,852.0,5472.0,3162.0,1866.0
Philip Baker Hall,6.8,2,13.6,3151.5,3178.5,3165.0,1932.0
Patricia Neal,6.8,2,13.6,3151.5,3178.5,3165.0,1932.0
Zero Mostel,6.8,2,13.6,3151.5,3178.5,3165.0,1932.0
Sihung Lung,6.8,2,13.6,3151.5,3178.5,3165.0,1932.0
Kang Dong-won,6.8,2,13.6,3151.5,3178.5,3165.0,1932.0
Joe Morton,6.8,2,13.6,3151.5,3178.5,3165.0,1932.0
Alex Kendrick,6.8,2,13.6,3151.5,3178.5,3165.0,1932.0
Erika Sawajiri,6.8,2,13.6,3151.5,3178.5,3165.0,1932.0
Pamela Franklin,6.8,2,13.6,3151.5,3178.5,3165.0,1932.0
Shinobu Terajima,6.8,2,13.6,3151.5,3178.5,3165.0,1932.0
Scott Adsit,6.8,2,13.6,3151.5,3178.5,3165.0,1932.0
Dove Cameron,6.8,2,13.6,3151.5,3178.5,3165.0,1932.0
Miroslav Krobot,6.8,2,13.6,3151.5,3178.5,3165.0,1932.0
Zach Galifianakis,6.316666666666666,6,37.9,5282.5,1049.5,3166.0,1940.0
Ray Winstone,6.218181818181819,11,68.4,5838.0,494.0,3166.0,1940.0
Karin Viard,6.316666666666666,6,37.9,5282.5,1049.5,3166.0,1940.0
Sean Bean,6.162499999999999,24,147.89999999999998,6206.0,127.0,3166.5,1942.0
James Corden,6.45,4,25.8,4727.0,1624.5,3175.75,1944.5
Richie Ren,6.45,4,25.8,4727.0,1624.5,3175.75,1944.5
Sam Hennings,6.45,4,25.8,4727.0,1624.5,3175.75,1944.5
Sting,6.45,4,25.8,4727.0,1624.5,3175.75,1944.5
Robert Ryan,6.239999999999999,10,62.39999999999999,5801.0,562.0,3181.5,1947.0
Julia Roberts,6.1842105263157885,19,117.49999999999999,6162.0,206.5,3184.25,1948.0
Ed Stoppard,6.449999999999999,4,25.799999999999997,4742.5,1629.0,3185.75,1950.5
Toby Jones,6.449999999999999,4,25.799999999999997,4742.5,1629.0,3185.75,1950.5
Gary Daniels,6.449999999999999,4,25.799999999999997,4742.5,1629.0,3185.75,1950.5
Molly Parker,6.449999999999999,4,25.799999999999997,4742.5,1629.0,3185.75,1950.5
Joan Plowright,6.533333333333334,3,19.6,4208.0,2184.0,3196.0,1960.0
Gérard Blain,6.533333333333334,3,19.6,4208.0,2184.0,3196.0,1960.0
Renos Haralambidis,6.533333333333334,3,19.6,4208.0,2184.0,3196.0,1960.0
Ryohei Suzuki,6.533333333333334,3,19.6,4208.0,2184.0,3196.0,1960.0
Yaël Abecassis,6.533333333333334,3,19.6,4208.0,2184.0,3196.0,1960.0
Heinz Rühmann,6.533333333333334,3,19.6,4208.0,2184.0,3196.0,1960.0
Tim Minchin,6.533333333333334,3,19.6,4208.0,2184.0,3196.0,1960.0
Brian O'Halloran,6.533333333333334,3,19.6,4208.0,2184.0,3196.0,1960.0
Mikako Tabe,6.533333333333334,3,19.6,4208.0,2184.0,3196.0,1960.0
Belén Rueda,6.533333333333334,3,19.6,4208.0,2184.0,3196.0,1960.0
Ben Chaplin,6.533333333333334,3,19.6,4208.0,2184.0,3196.0,1960.0
Andrea Riseborough,6.533333333333334,3,19.6,4208.0,2184.0,3196.0,1960.0
Kenneth Anger,6.533333333333334,3,19.6,4208.0,2184.0,3196.0,1960.0
Kazunari Ninomiya,6.533333333333334,3,19.6,4208.0,2184.0,3196.0,1960.0
Annabella,6.533333333333334,3,19.6,4208.0,2184.0,3196.0,1960.0
Martin Donovan,6.3999999999999995,5,31.999999999999996,5124.0,1274.0,3199.0,1968.0
William Hurt,6.145833333333335,24,147.50000000000003,6278.0,128.0,3203.0,1969.0
